ID,Age_cal,Precision
9394,489,58
9462,24326,211
9584,42468,930
9383,41998,834
9588,46452,1659
9357,20720,176
9382,41733,957
9391,50,0
9360,23203,257
9586,43695,705
9359,21857,306
9358,21795,282
9384,44463,1208
9393,48493,297
9367,25486,90
9354,16744,190
9605,46287,1621
9510,43315,137
9426,11630,192
9439,13716,144
9400,12710,102
9404,27306,193
9572,43583,934
9511,45071,165
9475,28907,269
9385,46034,1618
9593,47637,285
9352,15613,158
9353,16521,174
9537,7860,88
9506,50,0
9493,37714,743
9490,36508,763
9488,34614,407
9573,43961,1292
9473,28141,244
9472,28122,243
9411,1641,62
9409,1459,54
9468,27618,164
9422,9500,54
9418,7071,103
9414,4085,93
9433,13242,102
9432,13218,77
9458,22290,198
9454,16817,290
9420,8323,80
9456,19890,161
9452,14780,256
9449,14562,243
9444,14254,312
9415,5063,132
9421,8557,149
9416,6397,81
9565,39428,862
9503,47013,1532
9564,38773,911
9574,45267,1495
9567,43790,1052
9566,39780,886
9501,46429,1544
9570,48486,941
9569,42855,1036
9568,41200,845
9413,3888,90
9508,50,0
9486,33484,701
9509,41750,113
9495,39414,2182
9491,37243,709
9483,31495,552
9463,24883,346
9481,30829,433
9497,43747,2294
9476,29141,323
9427,12229,165
9500,46609,2003
9410,1505,65
9451,14652,258
9401,17721,131
9399,7828,79
9398,7477,68
9397,7396,67
9403,23811,233
9430,13166,84
9445,14347,303
9450,14582,235
9579,46335,759
9580,46337,928
9578,41582,118
9577,35054,447
9502,46722,1564
9494,38447,783
9434,13240,75
9582,45028,1391
9498,43699,1035
9496,39445,872
9448,14462,274
9469,27723,154
9461,23876,180
9460,23844,232
9471,27876,229
9470,27755,178
9419,8068,63
9417,6861,96
9436,13643,119
9442,13914,103
9479,29918,429
9464,25217,234
9428,12586,79
9480,30421,304
9478,29896,328
9408,1068,68
9467,27542,135
9482,31400,270
9465,26826,240
9594,43481,1037
9405,45554,1421
9505,47985,845
9435,13586,95
9474,28734,143
9443,14018,128
9581,44355,538
9407,401,59
9406,386,63
9485,31829,445
9499,45950,1144
9504,47323,1110
9446,14395,178
9520,21189,187
9390,48760,568
9585,42423,214
9534,5025,117
9543,17947,104
9542,17619,124
9386,45819,481
9388,47603,885
9389,48422,843
9387,46711,1142
9361,23484,157
9356,20278,130
9349,4504,78
9377,26311,146
9379,26821,177
9378,26708,206
9376,26134,146
9375,26054,159
9373,25804,96
9363,24654,248
9348,432,60
9347,414,58
9531,2890,52
9551,48307,907
9535,5973,75
9540,9428,59
9539,9406,63
9459,22503,138
9431,13181,73
9441,13831,95
9438,13676,73
9466,26919,184
9455,18387,105
9429,12898,88
9477,29762,230
2852,20620,550
4564,20620,550
9012,20620,550
2849,19915,238
4563,19915,238
9011,19915,238
2847,19359,349
4561,19359,349
9010,19359,349
282,19024,229
2845,19024,229
4559,19024,229
6248,19024,229
7341,19024,229
8401,19024,229
2843,18907,215
4557,18907,215
9009,18907,215
281,18846,199
1037,18846,199
2841,18846,199
2842,18846,199
4556,18846,199
4850,18846,199
5142,18846,199
6247,18846,199
6786,18846,199
7077,18846,199
7340,18846,199
8127,18846,199
8400,18846,199
9008,18846,199
280,18840,224
1036,18840,224
2839,18840,224
2840,18840,224
4555,18840,224
4849,18840,224
5141,18840,224
6246,18840,224
6785,18840,224
7076,18840,224
7339,18840,224
8126,18840,224
8399,18840,224
9007,18840,224
279,18397,231
1035,18397,231
2837,18397,231
2838,18397,231
4553,18397,231
4848,18397,231
5140,18397,231
6245,18397,231
6784,18397,231
7075,18397,231
7338,18397,231
8125,18397,231
8397,18397,231
9006,18397,231
2833,18040,176
2834,18040,176
4551,18040,176
6244,18040,176
9004,18040,176
278,5656,189
691,5656,189
2788,5656,189
2789,5656,189
4840,5656,189
6240,5656,189
6776,5656,189
7071,5656,189
7336,5656,189
8391,5656,189
8996,5656,189
1935,22290,198
2807,8824,448
2808,8824,448
4980,8824,448
4981,8824,448
5992,8824,448
6533,8824,448
6532,4827,203
617,3722,127
7544,3722,127
8207,3722,127
1990,29141,323
1873,12229,165
1904,14652,258
1968,26708,206
1965,26054,159
1947,24555,210
1857,8482,47
201,41582,118
934,41582,118
2913,41582,118
3616,41582,118
4073,41582,118
4309,41582,118
4461,41582,118
5135,41582,118
5307,41582,118
5966,41582,118
5995,41582,118
6253,41582,118
6314,41582,118
6544,41582,118
6597,41582,118
6789,41582,118
6933,41582,118
7153,41582,118
7302,41582,118
7578,41582,118
7685,41582,118
7817,41582,118
7954,41582,118
8130,41582,118
8139,41582,118
8239,41582,118
8333,41582,118
8741,41582,118
8953,41582,118
9098,41582,118
9126,41582,118
9225,41582,118
196,35369,130
931,35369,130
2896,35369,130
3611,35369,130
4072,35369,130
4294,35369,130
4460,35369,130
5134,35369,130
5306,35369,130
5961,35369,130
5993,35369,130
6250,35369,130
6308,35369,130
6540,35369,130
6594,35369,130
6788,35369,130
6932,35369,130
7152,35369,130
7301,35369,130
7569,35369,130
7684,35369,130
7810,35369,130
7949,35369,130
8128,35369,130
8138,35369,130
8233,35369,130
8328,35369,130
8739,35369,130
8949,35369,130
9096,35369,130
9125,35369,130
9215,35369,130
1973,27311,201
740,3819,74
739,2584,88
738,2493,113
2118,2493,113
737,2195,90
736,1778,42
2117,1778,42
735,1551,72
254,18445,354
5381,18445,354
6358,18445,354
6507,18445,354
7300,18445,354
7607,18445,354
7800,18445,354
8319,18445,354
8398,18445,354
8962,18445,354
9086,18445,354
9203,18445,354
7410,10237,119
9287,10237,119
9288,10237,119
992,9298,110
3506,9298,110
4251,9298,110
4503,9298,110
4691,9298,110
5531,9298,110
5729,9298,110
7186,9298,110
7409,9298,110
8734,9298,110
9286,9298,110
991,160,94
3504,160,94
4236,160,94
4498,160,94
4680,160,94
5530,160,94
5721,160,94
6763,160,94
8708,160,94
3891,935,129
3892,935,129
3895,935,129
5068,935,129
5150,935,129
2121,669,193
3762,669,193
3819,669,193
3820,669,193
3889,669,193
3890,669,193
3894,669,193
5067,669,193
5116,669,193
7472,669,193
4886,11600,915
5218,11600,915
6472,11600,915
7795,11600,915
8316,11600,915
9145,11600,915
2044,45583,1463
1936,23120,140
78,1538,88
79,1538,88
615,1538,88
2759,1538,88
2760,1538,88
2761,1538,88
2762,1538,88
2763,1538,88
2764,1538,88
3970,1538,88
4244,1538,88
5725,1538,88
8720,1538,88
8832,1538,88
8833,1538,88
66,1474,75
67,1474,75
609,1474,75
2223,1474,75
2224,1474,75
2755,1474,75
2756,1474,75
2757,1474,75
2758,1474,75
3969,1474,75
4243,1474,75
5724,1474,75
8719,1474,75
8814,1474,75
8831,1474,75
64,848,59
65,848,59
608,848,59
2213,848,59
2214,848,59
2215,848,59
2216,848,59
2217,848,59
2218,848,59
2219,848,59
2220,848,59
2221,848,59
2222,848,59
3954,848,59
3955,848,59
5645,848,59
5646,848,59
6725,848,59
8643,848,59
8644,848,59
8813,848,59
8891,848,59
68,731,47
2307,731,47
2308,731,47
2309,731,47
3956,731,47
4482,731,47
5654,731,47
8677,731,47
9232,,
9230,45812,462
2079,42082,105
2914,42082,105
5086,42082,105
5180,42082,105
6029,42082,105
8967,42082,105
5179,41195,315
9224,41153,434
5177,40570,344
9221,38962,336
9217,37860,382
7791,47893,1000
8985,45917,1566
6461,45113,1398
7517,44081,384
6460,43797,365
8984,43571,329
6459,43508,574
6458,42559,216
6457,42191,240
6456,42029,259
8381,41615,272
6455,41544,344
6454,40983,326
6453,40842,336
6467,36952,553
6466,34395,240
623,9671,390
622,8302,294
1928,20895,188
1837,4085,93
2033,41998,834
9227,41582,118
8155,3519,105
142,3281,114
172,3281,114
326,3281,114
442,3281,114
898,3281,114
2380,3281,114
2381,3281,114
3653,3281,114
3945,3281,114
4008,3281,114
4412,3281,114
5632,3281,114
7279,3281,114
7520,3281,114
7669,3281,114
8190,3281,114
8688,3281,114
2049,46452,1659
2060,49059,531
3350,47110,735
2046,45566,342
1954,25445,144
9664,47110,735
1919,17619,124
1842,5025,117
9329,17680,108
9332,17296,115
9330,16301,114
9331,11863,95
9342,9226,77
9336,7797,57
9320,7459,32
9334,7210,37
9335,6828,44
9344,6444,36
9319,6355,33
9338,6353,31
9325,6236,34
9315,5881,59
9316,5559,48
9313,5291,105
9306,5270,107
9312,5196,92
9309,5183,85
9311,5079,110
9314,5079,110
9327,4684,78
9341,4680,79
9307,4667,85
9317,4501,60
9318,4479,38
9304,4341,51
9305,4337,52
9326,4325,56
9323,4031,43
9324,4009,51
9339,3846,49
9321,3774,46
9333,3753,49
9345,3562,42
9310,3531,36
9308,3527,34
9337,3432,31
9343,3423,27
9322,3417,29
9328,3334,47
9340,3311,41
9303,3292,43
9575,,
9576,48697,865
9606,46335,1322
9607,44558,1028
1985,28276,170
612,233,136
2481,9116,125
4915,9116,125
5008,9116,125
5616,9116,125
8684,2550,112
2021,1186,75
2338,1186,75
5658,1186,75
8678,1186,75
1843,5063,132
1891,13736,122
1833,3154,123
5003,1237,81
4570,22759,590
8403,22759,590
3354,,
9665,,
9647,48357,893
1998,30808,216
1978,27626,134
1955,25444,153
1930,21189,187
1845,5660,45
1831,2721,63
382,31430,688
569,31430,688
2674,31430,688
2675,31430,688
2676,31430,688
2677,31430,688
3501,31430,688
3758,31430,688
4494,31430,688
4768,31430,688
5123,31430,688
5714,31430,688
337,11652,334
543,11652,334
2518,11652,334
2519,11652,334
2520,11652,334
2521,11652,334
3493,11652,334
3757,11652,334
4491,11652,334
4766,11652,334
5122,11652,334
5675,11652,334
334,9759,147
541,9759,147
2493,9759,147
2494,9759,147
2495,9759,147
3507,9759,147
863,36438,1147
1098,36438,1147
1398,36438,1147
2706,36438,1147
2707,36438,1147
2708,36438,1147
2709,36438,1147
2710,36438,1147
4780,36438,1147
4989,36438,1147
5506,36438,1147
5554,36438,1147
5851,36438,1147
6572,36438,1147
6654,36438,1147
6661,36438,1147
6676,36438,1147
6865,36438,1147
6880,36438,1147
8198,36438,1147
8435,36438,1147
8799,36438,1147
8828,36438,1147
9112,36438,1147
862,33709,509
1097,33709,509
1397,33709,509
2684,33709,509
2685,33709,509
2686,33709,509
2687,33709,509
2688,33709,509
4779,33709,509
4988,33709,509
5505,33709,509
5553,33709,509
5850,33709,509
6571,33709,509
6653,33709,509
6660,33709,509
6675,33709,509
6864,33709,509
6879,33709,509
8197,33709,509
8434,33709,509
8798,33709,509
8826,33709,509
9111,33709,509
6,31119,549
33,31119,549
130,31119,549
634,31119,549
819,31119,549
873,31119,549
1086,31119,549
1096,31119,549
1102,31119,549
1327,31119,549
1355,31119,549
1410,31119,549
2139,31119,549
2191,31119,549
2196,31119,549
2877,31119,549
2878,31119,549
2879,31119,549
2880,31119,549
2881,31119,549
3483,31119,549
4790,31119,549
4909,31119,549
4923,31119,549
4998,31119,549
5517,31119,549
5572,31119,549
5786,31119,549
5817,31119,549
5860,31119,549
6658,31119,549
6673,31119,549
6689,31119,549
6877,31119,549
6885,31119,549
7495,31119,549
8110,31119,549
8232,31119,549
8445,31119,549
8786,31119,549
8812,31119,549
9121,31119,549
1100,34103,8777
1101,34103,8777
6573,34103,8777
6657,34103,8777
11197,25115,227
11202,25115,227
11207,25115,227
11212,25115,227
11217,25115,227
11235,25115,227
11253,25115,227
11271,25115,227
11289,25115,227
11304,25115,227
11328,25115,227
11346,25115,227
11364,25115,227
11382,25115,227
11400,25115,227
11418,25115,227
11436,25115,227
11454,25115,227
11465,25115,227
11483,25115,227
11501,25115,227
11516,25115,227
11534,25115,227
11543,25115,227
11564,25115,227
11579,25115,227
11597,25115,227
11615,25115,227
11655,25115,227
11673,25115,227
11688,25115,227
11706,25115,227
11715,25115,227
11742,25115,227
11756,25115,227
11767,25115,227
11785,25115,227
11796,25115,227
11817,25115,227
11822,25115,227
11833,25115,227
11195,23297,176
11200,23297,176
11205,23297,176
11210,23297,176
11215,23297,176
11233,23297,176
11251,23297,176
11269,23297,176
11287,23297,176
11302,23297,176
11326,23297,176
11344,23297,176
11362,23297,176
11380,23297,176
11398,23297,176
11416,23297,176
11434,23297,176
11452,23297,176
11463,23297,176
11481,23297,176
11499,23297,176
11514,23297,176
11532,23297,176
11541,23297,176
11562,23297,176
11577,23297,176
11595,23297,176
11613,23297,176
11653,23297,176
11671,23297,176
11686,23297,176
11704,23297,176
11713,23297,176
11740,23297,176
11754,23297,176
11765,23297,176
11783,23297,176
11794,23297,176
11815,23297,176
11820,23297,176
11831,23297,176
32,20156,229
633,20156,229
818,20156,229
1085,20156,229
1095,20156,229
1354,20156,229
1409,20156,229
2850,20156,229
2851,20156,229
4789,20156,229
5516,20156,229
5568,20156,229
5785,20156,229
5816,20156,229
5859,20156,229
6672,20156,229
6688,20156,229
6876,20156,229
8224,20156,229
8444,20156,229
8811,20156,229
8841,20156,229
9120,20156,229
11196,19863,137
11201,19863,137
11206,19863,137
11211,19863,137
11216,19863,137
11234,19863,137
11252,19863,137
11270,19863,137
11288,19863,137
11303,19863,137
11327,19863,137
11345,19863,137
11363,19863,137
11381,19863,137
11399,19863,137
11417,19863,137
11435,19863,137
11453,19863,137
11464,19863,137
11482,19863,137
11500,19863,137
11515,19863,137
11533,19863,137
11542,19863,137
11563,19863,137
11578,19863,137
11596,19863,137
11614,19863,137
11654,19863,137
11672,19863,137
11687,19863,137
11705,19863,137
11714,19863,137
11741,19863,137
11755,19863,137
11766,19863,137
11784,19863,137
11795,19863,137
11816,19863,137
11821,19863,137
11832,19863,137
31,16839,217
632,16839,217
817,16839,217
1084,16839,217
1094,16839,217
1353,16839,217
1408,16839,217
2829,16839,217
2830,16839,217
4788,16839,217
5515,16839,217
5566,16839,217
5784,16839,217
5815,16839,217
5858,16839,217
6671,16839,217
6687,16839,217
6875,16839,217
8219,16839,217
8443,16839,217
8810,16839,217
8840,16839,217
9119,16839,217
11190,16143,113
11228,16143,113
11246,16143,113
11264,16143,113
11282,16143,113
11321,16143,113
11339,16143,113
11357,16143,113
11375,16143,113
11393,16143,113
11411,16143,113
11429,16143,113
11447,16143,113
11476,16143,113
11494,16143,113
11527,16143,113
11590,16143,113
11608,16143,113
11648,16143,113
11666,16143,113
11699,16143,113
11749,16143,113
11778,16143,113
11192,13907,87
11230,13907,87
11248,13907,87
11266,13907,87
11284,13907,87
11323,13907,87
11341,13907,87
11359,13907,87
11377,13907,87
11395,13907,87
11413,13907,87
11431,13907,87
11449,13907,87
11478,13907,87
11496,13907,87
11529,13907,87
11592,13907,87
11610,13907,87
11650,13907,87
11668,13907,87
11701,13907,87
11751,13907,87
11780,13907,87
1099,13834,63
6655,13834,63
6656,13834,63
11193,13659,68
11198,13659,68
11203,13659,68
11208,13659,68
11213,13659,68
11231,13659,68
11249,13659,68
11267,13659,68
11285,13659,68
11300,13659,68
11324,13659,68
11342,13659,68
11360,13659,68
11378,13659,68
11396,13659,68
11414,13659,68
11432,13659,68
11450,13659,68
11461,13659,68
11479,13659,68
11497,13659,68
11512,13659,68
11530,13659,68
11539,13659,68
11560,13659,68
11575,13659,68
11593,13659,68
11611,13659,68
11651,13659,68
11669,13659,68
11684,13659,68
11702,13659,68
11711,13659,68
11738,13659,68
11752,13659,68
11763,13659,68
11781,13659,68
11792,13659,68
11813,13659,68
11818,13659,68
11829,13659,68
1,13494,166
24,13494,166
122,13494,166
625,13494,166
807,13494,166
860,13494,166
1074,13494,166
1087,13494,166
1324,13494,166
1343,13494,166
1396,13494,166
2140,13494,166
2189,13494,166
2194,13494,166
2535,13494,166
2536,13494,166
2537,13494,166
2538,13494,166
2539,13494,166
3391,13494,166
3450,13494,166
3472,13494,166
4778,13494,166
4904,13494,166
4920,13494,166
4987,13494,166
5233,13494,166
5504,13494,166
5550,13494,166
5771,13494,166
5799,13494,166
5849,13494,166
6659,13494,166
6674,13494,166
6863,13494,166
6878,13494,166
7490,13494,166
8104,13494,166
8193,13494,166
8433,13494,166
8787,13494,166
8797,13494,166
8825,13494,166
9107,13494,166
9110,13494,166
30,13253,185
631,13253,185
816,13253,185
1083,13253,185
1093,13253,185
1352,13253,185
1407,13253,185
2826,13253,185
2827,13253,185
4787,13253,185
5514,13253,185
5564,13253,185
5783,13253,185
5814,13253,185
5857,13253,185
6670,13253,185
6686,13253,185
6874,13253,185
8218,13253,185
8442,13253,185
8809,13253,185
8839,13253,185
9118,13253,185
29,11995,220
630,11995,220
815,11995,220
1082,11995,220
1092,11995,220
1351,11995,220
1406,11995,220
2821,11995,220
2822,11995,220
4786,11995,220
5513,11995,220
5563,11995,220
5782,11995,220
5813,11995,220
5856,11995,220
6669,11995,220
6685,11995,220
6873,11995,220
8216,11995,220
8441,11995,220
8808,11995,220
8838,11995,220
9117,11995,220
11189,10229,44
11227,10229,44
11245,10229,44
11263,10229,44
11281,10229,44
11299,10229,44
11310,10229,44
11320,10229,44
11338,10229,44
11356,10229,44
11374,10229,44
11392,10229,44
11410,10229,44
11428,10229,44
11446,10229,44
11460,10229,44
11475,10229,44
11493,10229,44
11511,10229,44
11526,10229,44
11549,10229,44
11559,10229,44
11574,10229,44
11589,10229,44
11607,10229,44
11625,10229,44
11631,10229,44
11637,10229,44
11647,10229,44
11665,10229,44
11683,10229,44
11698,10229,44
11721,10229,44
11731,10229,44
11737,10229,44
11748,10229,44
11762,10229,44
11777,10229,44
11791,10229,44
11802,10229,44
11812,10229,44
11828,10229,44
11839,10229,44
11845,10229,44
11188,9534,33
11226,9534,33
11244,9534,33
11262,9534,33
11280,9534,33
11298,9534,33
11309,9534,33
11319,9534,33
11337,9534,33
11355,9534,33
11373,9534,33
11391,9534,33
11409,9534,33
11427,9534,33
11445,9534,33
11459,9534,33
11474,9534,33
11492,9534,33
11510,9534,33
11525,9534,33
11548,9534,33
11558,9534,33
11573,9534,33
11588,9534,33
11606,9534,33
11624,9534,33
11630,9534,33
11636,9534,33
11646,9534,33
11664,9534,33
11682,9534,33
11697,9534,33
11720,9534,33
11730,9534,33
11736,9534,33
11747,9534,33
11761,9534,33
11776,9534,33
11790,9534,33
11801,9534,33
11811,9534,33
11827,9534,33
11838,9534,33
11844,9534,33
5,9009,415
28,9009,415
129,9009,415
629,9009,415
814,9009,415
872,9009,415
1081,9009,415
1091,9009,415
1326,9009,415
1350,9009,415
1405,9009,415
2141,9009,415
2190,9009,415
2195,9009,415
2809,9009,415
2810,9009,415
2811,9009,415
2812,9009,415
2813,9009,415
3392,9009,415
3452,9009,415
3482,9009,415
4785,9009,415
4908,9009,415
4922,9009,415
4997,9009,415
5240,9009,415
5512,9009,415
5561,9009,415
5780,9009,415
5811,9009,415
5855,9009,415
6668,9009,415
6684,9009,415
6872,9009,415
6884,9009,415
7494,9009,415
8109,9009,415
8215,9009,415
8440,9009,415
8788,9009,415
8807,9009,415
8837,9009,415
9108,9009,415
9116,9009,415
11184,7343,45
11222,7343,45
11240,7343,45
11258,7343,45
11276,7343,45
11294,7343,45
11305,7343,45
11315,7343,45
11333,7343,45
11351,7343,45
11369,7343,45
11387,7343,45
11405,7343,45
11423,7343,45
11441,7343,45
11455,7343,45
11470,7343,45
11488,7343,45
11506,7343,45
11521,7343,45
11544,7343,45
11554,7343,45
11569,7343,45
11584,7343,45
11602,7343,45
11620,7343,45
11626,7343,45
11632,7343,45
11642,7343,45
11660,7343,45
11678,7343,45
11693,7343,45
11716,7343,45
11726,7343,45
11732,7343,45
11743,7343,45
11757,7343,45
11772,7343,45
11786,7343,45
11797,7343,45
11807,7343,45
11823,7343,45
11834,7343,45
11840,7343,45
11185,7108,63
11223,7108,63
11241,7108,63
11259,7108,63
11277,7108,63
11295,7108,63
11306,7108,63
11316,7108,63
11334,7108,63
11352,7108,63
11370,7108,63
11388,7108,63
11406,7108,63
11424,7108,63
11442,7108,63
11456,7108,63
11471,7108,63
11489,7108,63
11507,7108,63
11522,7108,63
11545,7108,63
11555,7108,63
11570,7108,63
11585,7108,63
11603,7108,63
11621,7108,63
11627,7108,63
11633,7108,63
11643,7108,63
11661,7108,63
11679,7108,63
11694,7108,63
11717,7108,63
11727,7108,63
11733,7108,63
11744,7108,63
11758,7108,63
11773,7108,63
11787,7108,63
11798,7108,63
11808,7108,63
11824,7108,63
11835,7108,63
11841,7108,63
11187,6246,29
11225,6246,29
11243,6246,29
11261,6246,29
11279,6246,29
11297,6246,29
11308,6246,29
11318,6246,29
11336,6246,29
11354,6246,29
11372,6246,29
11390,6246,29
11408,6246,29
11426,6246,29
11444,6246,29
11458,6246,29
11473,6246,29
11491,6246,29
11509,6246,29
11524,6246,29
11547,6246,29
11557,6246,29
11572,6246,29
11587,6246,29
11605,6246,29
11623,6246,29
11629,6246,29
11635,6246,29
11645,6246,29
11663,6246,29
11681,6246,29
11696,6246,29
11719,6246,29
11729,6246,29
11735,6246,29
11746,6246,29
11760,6246,29
11775,6246,29
11789,6246,29
11800,6246,29
11810,6246,29
11826,6246,29
11837,6246,29
11843,6246,29
11183,5585,37
11221,5585,37
11239,5585,37
11257,5585,37
11275,5585,37
11293,5585,37
11314,5585,37
11332,5585,37
11350,5585,37
11368,5585,37
11386,5585,37
11404,5585,37
11422,5585,37
11440,5585,37
11469,5585,37
11487,5585,37
11505,5585,37
11520,5585,37
11538,5585,37
11553,5585,37
11568,5585,37
11583,5585,37
11601,5585,37
11619,5585,37
11641,5585,37
11659,5585,37
11677,5585,37
11692,5585,37
11710,5585,37
11725,5585,37
11771,5585,37
11806,5585,37
11182,5541,46
11220,5541,46
11238,5541,46
11256,5541,46
11274,5541,46
11292,5541,46
11313,5541,46
11331,5541,46
11349,5541,46
11367,5541,46
11385,5541,46
11403,5541,46
11421,5541,46
11439,5541,46
11468,5541,46
11486,5541,46
11504,5541,46
11519,5541,46
11537,5541,46
11552,5541,46
11567,5541,46
11582,5541,46
11600,5541,46
11618,5541,46
11640,5541,46
11658,5541,46
11676,5541,46
11691,5541,46
11709,5541,46
11724,5541,46
11770,5541,46
11805,5541,46
11194,5017,106
11199,5017,106
11204,5017,106
11209,5017,106
11214,5017,106
11232,5017,106
11250,5017,106
11268,5017,106
11286,5017,106
11301,5017,106
11325,5017,106
11343,5017,106
11361,5017,106
11379,5017,106
11397,5017,106
11415,5017,106
11433,5017,106
11451,5017,106
11462,5017,106
11480,5017,106
11498,5017,106
11513,5017,106
11531,5017,106
11540,5017,106
11561,5017,106
11576,5017,106
11594,5017,106
11612,5017,106
11652,5017,106
11670,5017,106
11685,5017,106
11703,5017,106
11712,5017,106
11739,5017,106
11753,5017,106
11764,5017,106
11782,5017,106
11793,5017,106
11814,5017,106
11819,5017,106
11830,5017,106
27,3742,408
127,3742,408
628,3742,408
812,3742,408
867,3742,408
1079,3742,408
1090,3742,408
1349,3742,408
1403,3742,408
2136,3742,408
2771,3742,408
2772,3742,408
2773,3742,408
3478,3742,408
4783,3742,408
4907,3742,408
4994,3742,408
5027,3742,408
5238,3742,408
5510,3742,408
5777,3742,408
5808,3742,408
5854,3742,408
6666,3742,408
6681,3742,408
6870,3742,408
7493,3742,408
8108,3742,408
8206,3742,408
8439,3742,408
8785,3742,408
8804,3742,408
8834,3742,408
9115,3742,408
11191,2221,60
11229,2221,60
11247,2221,60
11265,2221,60
11283,2221,60
11322,2221,60
11340,2221,60
11358,2221,60
11376,2221,60
11394,2221,60
11412,2221,60
11430,2221,60
11448,2221,60
11477,2221,60
11495,2221,60
11528,2221,60
11591,2221,60
11609,2221,60
11649,2221,60
11667,2221,60
11700,2221,60
11750,2221,60
11779,2221,60
11181,1908,35
11219,1908,35
11237,1908,35
11255,1908,35
11273,1908,35
11291,1908,35
11312,1908,35
11330,1908,35
11348,1908,35
11366,1908,35
11384,1908,35
11402,1908,35
11420,1908,35
11438,1908,35
11467,1908,35
11485,1908,35
11503,1908,35
11518,1908,35
11536,1908,35
11551,1908,35
11566,1908,35
11581,1908,35
11599,1908,35
11617,1908,35
11639,1908,35
11657,1908,35
11675,1908,35
11690,1908,35
11708,1908,35
11723,1908,35
11769,1908,35
11804,1908,35
26,822,74
124,822,74
627,822,74
809,822,74
865,822,74
1076,822,74
1089,822,74
1348,822,74
1400,822,74
2135,822,74
2747,822,74
2748,822,74
2749,822,74
3475,822,74
4782,822,74
4906,822,74
4991,822,74
5026,822,74
5235,822,74
5508,822,74
5774,822,74
5805,822,74
5853,822,74
6663,822,74
6678,822,74
6867,822,74
7492,822,74
8106,822,74
8204,822,74
8437,822,74
8784,822,74
8801,822,74
8830,822,74
9114,822,74
11186,335,76
11224,335,76
11242,335,76
11260,335,76
11278,335,76
11296,335,76
11307,335,76
11317,335,76
11335,335,76
11353,335,76
11371,335,76
11389,335,76
11407,335,76
11425,335,76
11443,335,76
11457,335,76
11472,335,76
11490,335,76
11508,335,76
11523,335,76
11546,335,76
11556,335,76
11571,335,76
11586,335,76
11604,335,76
11622,335,76
11628,335,76
11634,335,76
11644,335,76
11662,335,76
11680,335,76
11695,335,76
11718,335,76
11728,335,76
11734,335,76
11745,335,76
11759,335,76
11774,335,76
11788,335,76
11799,335,76
11809,335,76
11825,335,76
11836,335,76
11842,335,76
11180,133,79
11218,133,79
11236,133,79
11254,133,79
11272,133,79
11290,133,79
11311,133,79
11329,133,79
11347,133,79
11365,133,79
11383,133,79
11401,133,79
11419,133,79
11437,133,79
11466,133,79
11484,133,79
11502,133,79
11517,133,79
11535,133,79
11550,133,79
11565,133,79
11580,133,79
11598,133,79
11616,133,79
11638,133,79
11656,133,79
11674,133,79
11689,133,79
11707,133,79
11722,133,79
11768,133,79
11803,133,79
25,138,79
123,138,79
626,138,79
808,138,79
864,138,79
1075,138,79
1088,138,79
1347,138,79
1399,138,79
2134,138,79
2731,138,79
2732,138,79
2733,138,79
3474,138,79
4781,138,79
4905,138,79
4990,138,79
5025,138,79
5234,138,79
5507,138,79
5773,138,79
5804,138,79
5852,138,79
6662,138,79
6677,138,79
6866,138,79
7491,138,79
8105,138,79
8203,138,79
8436,138,79
8783,138,79
8800,138,79
8829,138,79
9113,138,79
292,6197,155
4544,6197,155
5006,6197,155
5911,6197,155
289,3698,126
968,3698,126
3593,3698,126
4541,3698,126
5004,3698,126
5909,3698,126
288,2513,111
2166,2513,111
3590,2513,111
4539,2513,111
5908,2513,111
7334,2513,111
8993,2513,111
287,461,109
4536,461,109
5002,461,109
5913,461,109
6203,461,109
7325,461,109
8990,461,109
3343,44355,538
9662,44355,538
1818,401,59
1817,386,63
536,8197,104
2086,8197,104
2453,8197,104
2454,8197,104
2455,8197,104
3800,8197,104
7376,8197,104
91,8171,111
535,8171,111
985,8171,111
2085,8171,111
2452,8171,111
3845,8171,111
5905,8171,111
7375,8171,111
1903,14582,235
5106,18596,584
9702,30025,345
9705,29806,382
9706,29169,281
9703,29093,343
9701,28332,252
9700,25437,183
9704,24592,308
9699,17542,194
1866,9981,133
9623,43695,705
2063,25514,200
1956,25466,209
2082,25466,209
3516,3316,127
7521,3316,127
8690,3316,127
1898,14408,192
9626,46452,1659
1836,4041,74
3432,21373,255
4266,21373,255
4566,21373,255
4854,21373,255
4889,21373,255
4890,21373,255
5219,21373,255
5346,21373,255
6249,21373,255
6476,21373,255
7555,21373,255
7801,21373,255
8323,21373,255
8402,21373,255
9013,21373,255
9147,21373,255
1826,1641,62
1863,9406,63
1832,2890,52
1976,27557,221
5186,,
4380,26387,234
391,11850,373
721,11850,373
2818,11850,373
2819,11850,373
2820,11850,373
4621,11850,373
5119,11850,373
5324,11850,373
5730,11850,373
8735,11850,373
389,7586,113
2799,7586,113
3764,7586,113
4501,7586,113
4620,7586,113
5118,7586,113
5727,7586,113
8733,7586,113
8920,7586,113
2783,4503,172
4619,4503,172
386,451,91
718,451,91
2736,451,91
3505,451,91
4499,451,91
4617,451,91
4762,451,91
5115,451,91
5149,451,91
5722,451,91
8710,451,91
384,157,104
919,157,104
2734,157,104
2735,157,104
3761,157,104
4616,157,104
